timestamp,beats per minute
2025-08-20T15:02:39Z,58
2025-08-20T15:02:44Z,58
2025-08-20T15:02:49Z,59
2025-08-20T15:02:54Z,60
2025-08-20T15:02:59Z,62
2025-08-20T15:03:14Z,61
2025-08-20T15:03:29Z,61
2025-08-20T15:03:34Z,60
2025-08-20T15:03:49Z,60
2025-08-20T15:03:54Z,59
2025-08-20T15:04:09Z,60
2025-08-20T15:04:14Z,61
2025-08-20T15:04:29Z,63
2025-08-20T15:04:34Z,64
2025-08-20T15:04:44Z,63
2025-08-20T15:04:59Z,63
2025-08-20T15:05:04Z,64
2025-08-20T15:05:09Z,63
2025-08-20T15:05:14Z,62
2025-08-20T15:05:19Z,63
2025-08-20T15:05:34Z,65
2025-08-20T15:05:39Z,67
2025-08-20T15:05:44Z,68
2025-08-20T15:05:49Z,70
2025-08-20T15:05:59Z,71
2025-08-20T15:06:04Z,72
2025-08-20T15:06:09Z,73
2025-08-20T15:06:14Z,75
2025-08-20T15:06:29Z,75
2025-08-20T15:06:34Z,76
2025-08-20T15:06:39Z,75
2025-08-20T15:06:44Z,74
2025-08-20T15:06:49Z,75
2025-08-20T15:06:54Z,76
2025-08-20T15:06:59Z,77
2025-08-20T15:07:14Z,77
2025-08-20T15:07:19Z,76
2025-08-20T15:07:24Z,74
2025-08-20T15:07:34Z,75
2025-08-20T15:07:49Z,77
2025-08-20T15:07:59Z,81
2025-08-20T15:08:04Z,84
2025-08-20T15:08:14Z,83
2025-08-20T15:08:19Z,82
2025-08-20T15:08:24Z,79
2025-08-20T15:08:34Z,80
2025-08-20T15:08:39Z,83
2025-08-20T15:08:44Z,85
2025-08-20T15:08:49Z,83
2025-08-20T15:08:54Z,83
2025-08-20T15:09:09Z,84
2025-08-20T15:09:19Z,80
2025-08-20T15:09:24Z,78
2025-08-20T15:09:34Z,77
2025-08-20T15:09:39Z,76
2025-08-20T15:09:49Z,77
2025-08-20T15:09:54Z,77
2025-08-20T15:10:09Z,77
2025-08-20T15:10:19Z,78
2025-08-20T15:10:34Z,78
2025-08-20T15:10:44Z,78
2025-08-20T15:10:54Z,76
2025-08-20T15:10:59Z,75
2025-08-20T15:11:04Z,72
2025-08-20T15:11:09Z,69
2025-08-20T15:11:14Z,67
2025-08-20T15:11:24Z,68
2025-08-20T15:11:39Z,67
2025-08-20T15:11:44Z,66
2025-08-20T15:11:49Z,65
2025-08-20T15:11:54Z,63
2025-08-20T15:11:59Z,63
2025-08-20T15:12:09Z,61
2025-08-20T15:12:19Z,60
2025-08-20T15:12:34Z,59
2025-08-20T15:12:44Z,60
2025-08-20T15:12:54Z,61
2025-08-20T15:12:59Z,63
2025-08-20T15:13:09Z,61
2025-08-20T15:13:14Z,58
2025-08-20T15:13:29Z,57
2025-08-20T15:13:44Z,57
2025-08-20T15:13:49Z,56
2025-08-20T15:13:59Z,57
2025-08-20T15:14:04Z,58
2025-08-20T15:14:09Z,59
2025-08-20T15:14:14Z,60
2025-08-20T15:14:24Z,61
2025-08-20T15:14:39Z,61
2025-08-20T15:14:44Z,60
2025-08-20T15:14:49Z,62
2025-08-20T15:14:54Z,63
2025-08-20T15:15:04Z,63
2025-08-20T15:15:09Z,63
2025-08-20T15:15:14Z,62
2025-08-20T15:15:19Z,61
2025-08-20T15:15:24Z,61
2025-08-20T15:15:29Z,62
2025-08-20T15:15:34Z,62
2025-08-20T15:15:49Z,62
2025-08-20T15:16:04Z,62
2025-08-20T15:16:19Z,63
2025-08-20T15:16:34Z,63
2025-08-20T15:16:44Z,62
2025-08-20T15:16:59Z,62
2025-08-20T15:17:04Z,63
2025-08-20T15:17:19Z,64
2025-08-20T15:17:29Z,63
2025-08-20T15:17:44Z,63
2025-08-20T15:17:49Z,62
2025-08-20T15:18:04Z,62
2025-08-20T15:18:19Z,62
2025-08-20T15:18:29Z,63
2025-08-20T15:18:34Z,63
2025-08-20T15:18:39Z,63
2025-08-20T15:18:54Z,64
2025-08-20T15:19:09Z,64
2025-08-20T15:19:24Z,63
2025-08-20T15:19:29Z,62
2025-08-20T15:19:39Z,61
2025-08-20T15:19:54Z,62
2025-08-20T15:19:59Z,63
2025-08-20T15:20:04Z,65
2025-08-20T15:20:09Z,66
2025-08-20T15:20:19Z,68
2025-08-20T15:20:24Z,68
2025-08-20T15:20:29Z,69
2025-08-20T15:20:34Z,66
2025-08-20T15:20:39Z,66
2025-08-20T15:20:54Z,66
2025-08-20T15:20:59Z,65
2025-08-20T15:21:04Z,64
2025-08-20T15:21:14Z,65
2025-08-20T15:21:24Z,64
2025-08-20T15:21:39Z,64
2025-08-20T15:21:44Z,63
2025-08-20T15:21:49Z,62
2025-08-20T15:21:59Z,61
2025-08-20T15:22:14Z,62
2025-08-20T15:22:19Z,63
2025-08-20T15:22:24Z,62
2025-08-20T15:22:34Z,61
2025-08-20T15:22:49Z,61
2025-08-20T15:22:54Z,60
2025-08-20T15:23:04Z,61
2025-08-20T15:23:09Z,63
2025-08-20T15:23:14Z,64
2025-08-20T15:23:29Z,62
2025-08-20T15:23:34Z,61
2025-08-20T15:23:49Z,61
2025-08-20T15:23:54Z,62
2025-08-20T15:24:09Z,63
2025-08-20T15:24:14Z,63
2025-08-20T15:24:29Z,64
2025-08-20T15:24:44Z,64
2025-08-20T15:24:49Z,65
2025-08-20T15:24:59Z,64
2025-08-20T15:25:14Z,65
2025-08-20T15:25:24Z,66
2025-08-20T15:25:34Z,67
2025-08-20T15:25:39Z,69
2025-08-20T15:25:49Z,70
2025-08-20T15:25:54Z,72
2025-08-20T15:25:59Z,71
2025-08-20T15:26:04Z,72
2025-08-20T15:26:09Z,74
2025-08-20T15:26:14Z,76
2025-08-20T15:26:19Z,78
2025-08-20T15:26:24Z,82
2025-08-20T15:26:29Z,87
2025-08-20T15:26:34Z,88
2025-08-20T15:26:39Z,83
2025-08-20T15:26:44Z,86
2025-08-20T15:26:49Z,92
2025-08-20T15:26:54Z,94
2025-08-20T15:26:59Z,93
2025-08-20T15:27:04Z,90
2025-08-20T15:27:09Z,88
2025-08-20T15:27:14Z,87
2025-08-20T15:27:19Z,84
2025-08-20T15:27:24Z,85
2025-08-20T15:27:39Z,83
2025-08-20T15:27:44Z,81
2025-08-20T15:27:49Z,82
2025-08-20T15:27:54Z,83
2025-08-20T15:27:59Z,85
2025-08-20T15:28:04Z,82
2025-08-20T15:28:09Z,81
2025-08-20T15:28:14Z,82
2025-08-20T15:28:19Z,85
2025-08-20T15:28:24Z,88
2025-08-20T15:28:29Z,91
2025-08-20T15:28:34Z,96
2025-08-20T15:28:39Z,100
2025-08-20T15:28:44Z,107
2025-08-20T15:28:49Z,108
2025-08-20T15:28:54Z,109
2025-08-20T15:28:59Z,108
2025-08-20T15:29:04Z,106
2025-08-20T15:29:09Z,104
2025-08-20T15:29:19Z,99
2025-08-20T15:29:24Z,91
2025-08-20T15:29:29Z,85
2025-08-20T15:29:34Z,84
2025-08-20T15:29:39Z,80
2025-08-20T15:29:44Z,71
2025-08-20T15:29:49Z,68
2025-08-20T15:29:54Z,69
2025-08-20T15:29:59Z,68
2025-08-20T15:30:04Z,67
2025-08-20T15:30:19Z,68
2025-08-20T15:30:29Z,69
2025-08-20T15:30:39Z,70
2025-08-20T15:30:44Z,72
2025-08-20T15:30:49Z,71
2025-08-20T15:30:54Z,70
2025-08-20T15:31:04Z,71
2025-08-20T15:31:09Z,72
2025-08-20T15:31:14Z,73
2025-08-20T15:31:19Z,74
2025-08-20T15:31:24Z,76
2025-08-20T15:31:29Z,77
2025-08-20T15:31:44Z,75
2025-08-20T15:31:49Z,74
2025-08-20T15:31:54Z,73
2025-08-20T15:31:59Z,74
2025-08-20T15:32:04Z,77
2025-08-20T15:32:09Z,80
2025-08-20T15:32:14Z,81
2025-08-20T15:32:19Z,80
2025-08-20T15:32:24Z,79
2025-08-20T15:32:29Z,82
2025-08-20T15:32:34Z,83
2025-08-20T15:32:39Z,80
2025-08-20T15:32:44Z,78
2025-08-20T15:32:49Z,75
2025-08-20T15:32:54Z,74
2025-08-20T15:32:59Z,75
2025-08-20T15:33:04Z,77
2025-08-20T15:33:09Z,79
2025-08-20T15:33:14Z,80
2025-08-20T15:33:19Z,81
2025-08-20T15:33:24Z,82
2025-08-20T15:33:34Z,80
2025-08-20T15:33:39Z,79
2025-08-20T15:33:49Z,76
2025-08-20T15:33:54Z,73
2025-08-20T15:33:59Z,72
2025-08-20T15:34:09Z,71
2025-08-20T15:34:14Z,73
2025-08-20T15:34:19Z,75
2025-08-20T15:34:24Z,77
2025-08-20T15:34:29Z,80
2025-08-20T15:34:34Z,81
2025-08-20T15:34:39Z,84
2025-08-20T15:34:44Z,86
2025-08-20T15:34:49Z,87
2025-08-20T15:34:54Z,86
2025-08-20T15:34:59Z,82
2025-08-20T15:35:04Z,80
2025-08-20T15:35:09Z,79
2025-08-20T15:35:14Z,78
2025-08-20T15:35:19Z,77
2025-08-20T15:35:24Z,75
2025-08-20T15:35:29Z,74
2025-08-20T15:35:34Z,73
2025-08-20T15:35:39Z,72
2025-08-20T15:35:44Z,71
2025-08-20T15:35:54Z,72
2025-08-20T15:35:59Z,73
2025-08-20T15:36:04Z,70
2025-08-20T15:36:09Z,67
2025-08-20T15:36:14Z,66
2025-08-20T15:36:19Z,65
2025-08-20T15:36:29Z,66
2025-08-20T15:36:39Z,61
2025-08-20T15:36:49Z,60
2025-08-20T15:36:54Z,61
2025-08-20T15:37:09Z,63
2025-08-20T15:37:14Z,66
2025-08-20T15:37:19Z,68
2025-08-20T15:37:29Z,67
2025-08-20T15:37:34Z,66
2025-08-20T15:37:44Z,67
2025-08-20T15:37:49Z,68
2025-08-20T15:37:54Z,70
2025-08-20T15:37:59Z,71
2025-08-20T15:38:04Z,72
2025-08-20T15:38:09Z,73
2025-08-20T15:38:14Z,74
2025-08-20T15:38:19Z,73
2025-08-20T15:38:24Z,72
2025-08-20T15:38:29Z,74
2025-08-20T15:38:34Z,75
2025-08-20T15:38:49Z,75
2025-08-20T15:38:54Z,74
2025-08-20T15:38:59Z,73
2025-08-20T15:39:14Z,73
2025-08-20T15:39:29Z,73
2025-08-20T15:39:34Z,74
2025-08-20T15:39:49Z,74
2025-08-20T15:39:54Z,75
2025-08-20T15:39:59Z,76
2025-08-20T15:40:14Z,75
2025-08-20T15:40:19Z,76
2025-08-20T15:40:29Z,77
2025-08-20T15:40:34Z,75
2025-08-20T15:40:39Z,74
2025-08-20T15:40:44Z,72
2025-08-20T15:40:54Z,71
2025-08-20T15:41:04Z,72
2025-08-20T15:41:09Z,73
2025-08-20T15:41:14Z,74
2025-08-20T15:41:19Z,77
2025-08-20T15:41:29Z,76
2025-08-20T15:41:44Z,76
2025-08-20T15:41:49Z,77
2025-08-20T15:41:54Z,74
2025-08-20T15:41:59Z,70
2025-08-20T15:42:04Z,72
2025-08-20T15:42:14Z,73
2025-08-20T15:42:24Z,76
2025-08-20T15:42:29Z,82
2025-08-20T15:42:39Z,81
2025-08-20T15:42:49Z,82
2025-08-20T15:42:54Z,87
2025-08-20T15:42:59Z,90
2025-08-20T15:43:04Z,91
2025-08-20T15:43:09Z,93
2025-08-20T15:43:14Z,95
2025-08-20T15:43:19Z,96
2025-08-20T15:43:29Z,95
2025-08-20T15:43:44Z,91
2025-08-20T15:43:49Z,90
2025-08-20T15:43:54Z,87
2025-08-20T15:44:09Z,87
2025-08-20T15:44:14Z,88
2025-08-20T15:44:19Z,94
2025-08-20T15:44:24Z,96
2025-08-20T15:44:29Z,99
2025-08-20T15:44:34Z,99
2025-08-20T15:44:39Z,101
2025-08-20T15:44:44Z,98
2025-08-20T15:44:49Z,93
2025-08-20T15:44:54Z,92
2025-08-20T15:44:59Z,94
2025-08-20T15:45:04Z,95
2025-08-20T15:45:19Z,95
2025-08-20T15:45:24Z,90
2025-08-20T15:45:29Z,86
2025-08-20T15:45:34Z,86
2025-08-20T15:45:49Z,87
2025-08-20T15:45:54Z,88
2025-08-20T15:46:09Z,89
2025-08-20T15:46:14Z,90
2025-08-20T15:46:19Z,91
2025-08-20T15:46:24Z,92
2025-08-20T15:46:39Z,91
2025-08-20T15:46:44Z,87
2025-08-20T15:46:49Z,85
2025-08-20T15:47:04Z,87
2025-08-20T15:47:09Z,88
2025-08-20T15:47:19Z,87
2025-08-20T15:47:24Z,88
2025-08-20T15:47:29Z,89
2025-08-20T15:47:34Z,91
2025-08-20T15:47:39Z,95
2025-08-20T15:47:44Z,111
2025-08-20T15:47:49Z,115
2025-08-20T15:47:54Z,111
2025-08-20T15:48:04Z,110
2025-08-20T15:48:09Z,111
2025-08-20T15:48:14Z,110
2025-08-20T15:48:19Z,104
2025-08-20T15:48:24Z,105
2025-08-20T15:48:29Z,106
2025-08-20T15:48:34Z,108
2025-08-20T15:48:39Z,106
2025-08-20T15:48:44Z,102
2025-08-20T15:48:49Z,103
2025-08-20T15:48:54Z,102
2025-08-20T15:48:59Z,98
2025-08-20T15:49:04Z,93
2025-08-20T15:49:09Z,92
2025-08-20T15:49:14Z,93
2025-08-20T15:49:24Z,92
2025-08-20T15:49:29Z,90
2025-08-20T15:49:34Z,87
2025-08-20T15:49:39Z,83
2025-08-20T15:49:44Z,71
2025-08-20T15:49:49Z,70
2025-08-20T15:49:54Z,71
2025-08-20T15:49:59Z,73
2025-08-20T15:50:04Z,70
2025-08-20T15:50:09Z,69
2025-08-20T15:50:14Z,67
2025-08-20T15:50:19Z,66
2025-08-20T15:50:24Z,64
2025-08-20T15:50:29Z,62
2025-08-20T15:50:34Z,61
2025-08-20T15:50:39Z,60
2025-08-20T15:50:54Z,59
2025-08-20T15:51:04Z,58
2025-08-20T15:51:19Z,58
2025-08-20T15:51:29Z,57
2025-08-20T15:51:34Z,56
2025-08-20T15:51:39Z,57
2025-08-20T15:51:49Z,58
2025-08-20T15:51:54Z,60
2025-08-20T15:51:59Z,63
2025-08-20T15:52:04Z,62
2025-08-20T15:52:09Z,59
2025-08-20T15:52:19Z,59
2025-08-20T15:52:24Z,60
2025-08-20T15:52:39Z,60
2025-08-20T15:52:44Z,61
2025-08-20T15:52:49Z,62
2025-08-20T15:53:04Z,62
2025-08-20T15:53:19Z,61
2025-08-20T15:53:24Z,62
2025-08-20T15:53:29Z,62
2025-08-20T15:53:39Z,63
2025-08-20T15:53:44Z,60
2025-08-20T15:53:54Z,59
2025-08-20T15:53:59Z,58
2025-08-20T15:54:09Z,59
2025-08-20T15:54:14Z,58
2025-08-20T15:54:19Z,59
2025-08-20T15:54:24Z,61
2025-08-20T15:54:29Z,62
2025-08-20T15:54:44Z,62
2025-08-20T15:54:59Z,63
2025-08-20T15:55:09Z,64
2025-08-20T15:55:24Z,64
2025-08-20T15:55:29Z,65
2025-08-20T15:55:44Z,65
2025-08-20T15:55:49Z,65
2025-08-20T15:55:59Z,65
2025-08-20T15:56:14Z,66
2025-08-20T15:56:19Z,67
2025-08-20T15:56:24Z,65
2025-08-20T15:56:29Z,64
2025-08-20T15:56:34Z,65
2025-08-20T15:56:39Z,64
2025-08-20T15:56:49Z,63
2025-08-20T15:57:04Z,63
2025-08-20T15:57:19Z,62
2025-08-20T15:57:24Z,62
2025-08-20T15:57:39Z,62
2025-08-20T15:57:49Z,63
2025-08-20T15:57:59Z,64
2025-08-20T15:58:14Z,64
2025-08-20T15:58:29Z,65
2025-08-20T15:58:44Z,65
2025-08-20T15:58:49Z,65
2025-08-20T15:59:04Z,65
2025-08-20T15:59:14Z,67
2025-08-20T15:59:19Z,70
2025-08-20T15:59:24Z,72
2025-08-20T15:59:29Z,67
2025-08-20T15:59:34Z,66
2025-08-20T15:59:39Z,67
2025-08-20T15:59:49Z,66
2025-08-20T15:59:59Z,65
2025-08-20T16:00:14Z,65
2025-08-20T16:00:19Z,62
2025-08-20T16:00:24Z,61
2025-08-20T16:00:29Z,60
2025-08-20T16:00:34Z,61
2025-08-20T16:00:44Z,62
2025-08-20T16:00:49Z,61
2025-08-20T16:01:04Z,62
2025-08-20T16:01:14Z,63
2025-08-20T16:01:19Z,64
2025-08-20T16:01:24Z,64
2025-08-20T16:01:39Z,63
2025-08-20T16:01:54Z,62
2025-08-20T16:01:59Z,61
2025-08-20T16:02:14Z,61
2025-08-20T16:02:24Z,62
2025-08-20T16:02:39Z,62
2025-08-20T16:02:54Z,62
2025-08-20T16:03:09Z,63
2025-08-20T16:03:24Z,63
2025-08-20T16:03:39Z,63
2025-08-20T16:03:49Z,62
2025-08-20T16:03:59Z,61
2025-08-20T16:04:09Z,62
2025-08-20T16:04:14Z,63
2025-08-20T16:04:29Z,65
2025-08-20T16:04:34Z,67
2025-08-20T16:04:39Z,69
2025-08-20T16:04:44Z,71
2025-08-20T16:04:49Z,73
2025-08-20T16:05:04Z,74
2025-08-20T16:05:09Z,75
2025-08-20T16:05:14Z,74
2025-08-20T16:05:19Z,76
2025-08-20T16:05:24Z,75
2025-08-20T16:05:29Z,74
2025-08-20T16:05:44Z,75
2025-08-20T16:05:49Z,77
2025-08-20T16:06:04Z,77
2025-08-20T16:06:14Z,80
2025-08-20T16:06:19Z,81
2025-08-20T16:06:24Z,82
2025-08-20T16:06:39Z,82
2025-08-20T16:06:50Z,82
2025-08-20T16:07:00Z,81
2025-08-20T16:07:05Z,80
2025-08-20T16:07:10Z,78
2025-08-20T16:07:15Z,76
2025-08-20T16:07:20Z,75
2025-08-20T16:07:25Z,73
2025-08-20T16:07:30Z,72
2025-08-20T16:07:45Z,72
2025-08-20T16:07:50Z,73
2025-08-20T16:08:05Z,73
2025-08-20T16:08:20Z,72
2025-08-20T16:08:25Z,73
2025-08-20T16:08:35Z,74
2025-08-20T16:08:50Z,74
2025-08-20T16:08:55Z,72
2025-08-20T16:09:00Z,68
2025-08-20T16:09:05Z,69
2025-08-20T16:09:10Z,70
2025-08-20T16:09:25Z,69
2025-08-20T16:09:30Z,67
2025-08-20T16:09:40Z,68
2025-08-20T16:09:50Z,69
2025-08-20T16:09:55Z,70
2025-08-20T16:10:00Z,69
2025-08-20T16:10:05Z,64
2025-08-20T16:10:10Z,63
2025-08-20T16:10:15Z,63
2025-08-20T16:10:30Z,63
2025-08-20T16:10:45Z,63
2025-08-20T16:10:50Z,64
2025-08-20T16:10:55Z,62
2025-08-20T16:11:05Z,63
2025-08-20T16:11:15Z,62
2025-08-20T16:11:20Z,61
2025-08-20T16:11:35Z,62
2025-08-20T16:11:40Z,63
2025-08-20T16:11:50Z,64
2025-08-20T16:11:55Z,65
2025-08-20T16:12:00Z,66
2025-08-20T16:12:10Z,68
2025-08-20T16:12:20Z,70
2025-08-20T16:12:25Z,72
2025-08-20T16:12:30Z,74
2025-08-20T16:12:35Z,73
2025-08-20T16:12:40Z,70
2025-08-20T16:12:45Z,68
2025-08-20T16:13:00Z,69
2025-08-20T16:13:05Z,68
2025-08-20T16:13:10Z,70
2025-08-20T16:13:20Z,69
2025-08-20T16:13:35Z,70
2025-08-20T16:13:50Z,72
2025-08-20T16:14:00Z,65
2025-08-20T16:14:05Z,65
2025-08-20T16:14:15Z,66
2025-08-20T16:14:30Z,67
2025-08-20T16:14:35Z,68
2025-08-20T16:14:40Z,66
2025-08-20T16:14:45Z,65
2025-08-20T16:14:50Z,66
2025-08-20T16:14:55Z,67
2025-08-20T16:15:05Z,68
2025-08-20T16:15:10Z,69
2025-08-20T16:15:20Z,71
2025-08-20T16:15:25Z,72
2025-08-20T16:15:30Z,73
2025-08-20T16:15:35Z,73
2025-08-20T16:15:40Z,73
2025-08-20T16:15:45Z,74
2025-08-20T16:15:55Z,75
2025-08-20T16:16:00Z,73
2025-08-20T16:16:05Z,72
2025-08-20T16:16:20Z,72
2025-08-20T16:16:25Z,70
2025-08-20T16:16:30Z,68
2025-08-20T16:16:35Z,70
2025-08-20T16:16:40Z,72
2025-08-20T16:16:45Z,71
2025-08-20T16:16:50Z,71
2025-08-20T16:16:55Z,72
2025-08-20T16:17:00Z,73
2025-08-20T16:17:15Z,74
2025-08-20T16:17:25Z,75
2025-08-20T16:17:30Z,76
2025-08-20T16:17:35Z,74
2025-08-20T16:17:45Z,77
2025-08-20T16:17:55Z,78
2025-08-20T16:18:00Z,80
2025-08-20T16:18:05Z,81
2025-08-20T16:18:10Z,78
2025-08-20T16:18:20Z,79
2025-08-20T16:18:25Z,81
2025-08-20T16:18:30Z,82
2025-08-20T16:18:35Z,85
2025-08-20T16:18:40Z,86
2025-08-20T16:18:50Z,86
2025-08-20T16:19:00Z,87
2025-08-20T16:19:05Z,88
2025-08-20T16:19:10Z,89
2025-08-20T16:19:14Z,90
2025-08-20T16:19:19Z,91
2025-08-20T16:19:29Z,90
2025-08-20T16:19:39Z,86
2025-08-20T16:19:44Z,84
2025-08-20T16:19:54Z,83
2025-08-20T16:19:59Z,84
2025-08-20T16:20:04Z,83
2025-08-20T16:20:19Z,85
2025-08-20T16:20:24Z,86
2025-08-20T16:20:29Z,85
2025-08-20T16:20:34Z,84
2025-08-20T16:20:39Z,82
2025-08-20T16:20:44Z,80
2025-08-20T16:20:49Z,80
2025-08-20T16:21:04Z,80
2025-08-20T16:21:09Z,79
2025-08-20T16:21:14Z,78
2025-08-20T16:21:19Z,76
2025-08-20T16:21:29Z,76
2025-08-20T16:21:34Z,77
2025-08-20T16:21:44Z,76
2025-08-20T16:21:54Z,77
2025-08-20T16:22:04Z,76
2025-08-20T16:22:19Z,76
2025-08-20T16:22:24Z,76
2025-08-20T16:22:29Z,76
2025-08-20T16:22:34Z,76
2025-08-20T16:22:44Z,76
2025-08-20T16:22:59Z,76
2025-08-20T16:23:14Z,76
2025-08-20T16:23:19Z,75
2025-08-20T16:23:24Z,74
2025-08-20T16:23:29Z,73
2025-08-20T16:23:44Z,73
2025-08-20T16:23:59Z,73
2025-08-20T16:24:04Z,72
2025-08-20T16:24:09Z,73
2025-08-20T16:24:19Z,74
2025-08-20T16:24:29Z,76
2025-08-20T16:24:34Z,77
2025-08-20T16:24:44Z,78
2025-08-20T16:24:59Z,78
2025-08-20T16:25:14Z,78
2025-08-20T16:25:29Z,78
2025-08-20T16:25:39Z,77
2025-08-20T16:25:44Z,76
2025-08-20T16:25:54Z,77
2025-08-20T16:25:59Z,79
2025-08-20T16:26:04Z,78
2025-08-20T16:26:14Z,80
2025-08-20T16:26:24Z,81
2025-08-20T16:26:39Z,81
2025-08-20T16:26:44Z,80
2025-08-20T16:26:49Z,78
2025-08-20T16:26:54Z,80
2025-08-20T16:26:59Z,79
2025-08-20T16:27:04Z,78
2025-08-20T16:27:19Z,78
2025-08-20T16:27:34Z,78
2025-08-20T16:27:39Z,77
2025-08-20T16:27:44Z,78
2025-08-20T16:27:49Z,67
2025-08-20T16:27:54Z,66
2025-08-20T16:27:59Z,68
2025-08-20T16:28:04Z,69
2025-08-20T16:28:09Z,70
2025-08-20T16:28:14Z,71
2025-08-20T16:28:29Z,71
2025-08-20T16:28:34Z,72
2025-08-20T16:28:39Z,74
2025-08-20T16:28:44Z,75
2025-08-20T16:28:59Z,77
2025-08-20T16:29:09Z,76
2025-08-20T16:29:14Z,75
2025-08-20T16:29:24Z,74
2025-08-20T16:29:29Z,73
2025-08-20T16:29:44Z,73
2025-08-20T16:29:59Z,73
2025-08-20T16:30:04Z,74
2025-08-20T16:30:09Z,75
2025-08-20T16:30:14Z,74
2025-08-20T16:30:19Z,75
2025-08-20T16:30:34Z,75
2025-08-20T16:30:39Z,76
2025-08-20T16:30:54Z,77
2025-08-20T16:30:59Z,76
2025-08-20T16:31:04Z,72
2025-08-20T16:31:09Z,71
2025-08-20T16:31:14Z,72
2025-08-20T16:31:19Z,71
2025-08-20T16:31:24Z,70
2025-08-20T16:31:34Z,71
2025-08-20T16:31:39Z,76
2025-08-20T16:31:44Z,81
2025-08-20T16:31:49Z,78
2025-08-20T16:31:59Z,76
2025-08-20T16:32:04Z,62
2025-08-20T16:32:09Z,60
2025-08-20T16:32:24Z,60
2025-08-20T16:32:29Z,59
2025-08-20T16:32:39Z,61
2025-08-20T16:32:44Z,73
2025-08-20T16:32:49Z,78
2025-08-20T16:32:54Z,79
2025-08-20T16:32:59Z,80
2025-08-20T16:33:09Z,78
2025-08-20T16:33:14Z,74
2025-08-20T16:33:24Z,74
2025-08-20T16:33:34Z,73
2025-08-20T16:33:49Z,70
2025-08-20T16:33:54Z,60
2025-08-20T16:33:59Z,58
2025-08-20T16:34:14Z,56
2025-08-20T16:34:24Z,55
2025-08-20T16:34:29Z,54
2025-08-20T16:34:44Z,55
2025-08-20T16:34:49Z,56
2025-08-20T16:34:59Z,57
2025-08-20T16:35:09Z,59
2025-08-20T16:35:14Z,57
2025-08-20T16:35:19Z,56
2025-08-20T16:35:24Z,56
2025-08-20T16:35:29Z,55
2025-08-20T16:35:44Z,54
2025-08-20T16:35:49Z,54
2025-08-20T16:36:04Z,54
2025-08-20T16:36:09Z,56
2025-08-20T16:36:14Z,55
2025-08-20T16:36:19Z,55
2025-08-20T16:36:24Z,56
2025-08-20T16:36:29Z,55
2025-08-20T16:36:44Z,54
2025-08-20T16:36:49Z,54
2025-08-20T16:37:04Z,54
2025-08-20T16:37:09Z,54
2025-08-20T16:37:14Z,55
2025-08-20T16:37:24Z,57
2025-08-20T16:37:34Z,58
2025-08-20T16:37:39Z,57
2025-08-20T16:37:54Z,57
2025-08-20T16:38:09Z,57
2025-08-20T16:38:19Z,58
2025-08-20T16:38:34Z,58
2025-08-20T16:38:49Z,58
2025-08-20T16:39:04Z,58
2025-08-20T16:39:14Z,58
2025-08-20T16:39:24Z,58
2025-08-20T16:39:29Z,57
2025-08-20T16:39:34Z,57
2025-08-20T16:39:44Z,57
2025-08-20T16:39:59Z,56
2025-08-20T16:40:04Z,55
2025-08-20T16:40:09Z,55
2025-08-20T16:40:14Z,56
2025-08-20T16:40:24Z,57
2025-08-20T16:40:39Z,57
2025-08-20T16:40:49Z,58
2025-08-20T16:40:54Z,58
2025-08-20T16:41:04Z,57
2025-08-20T16:41:14Z,57
2025-08-20T16:41:29Z,58
2025-08-20T16:41:44Z,61
2025-08-20T16:41:49Z,65
2025-08-20T16:42:04Z,65
2025-08-20T16:42:09Z,64
2025-08-20T16:42:14Z,62
2025-08-20T16:42:19Z,60
2025-08-20T16:42:24Z,58
2025-08-20T16:42:29Z,57
2025-08-20T16:42:34Z,55
2025-08-20T16:42:39Z,55
2025-08-20T16:42:54Z,55
2025-08-20T16:43:09Z,56
2025-08-20T16:43:14Z,58
2025-08-20T16:43:19Z,59
2025-08-20T16:43:29Z,61
2025-08-20T16:43:44Z,60
2025-08-20T16:43:54Z,61
2025-08-20T16:44:09Z,61
2025-08-20T16:44:19Z,60
2025-08-20T16:44:24Z,57
2025-08-20T16:44:29Z,54
2025-08-20T16:44:39Z,55
2025-08-20T16:44:54Z,55
2025-08-20T16:44:59Z,55
2025-08-20T16:45:04Z,54
2025-08-20T16:45:09Z,53
2025-08-20T16:45:14Z,52
2025-08-20T16:45:19Z,53
2025-08-20T16:45:29Z,53
2025-08-20T16:45:34Z,54
2025-08-20T16:45:49Z,54
2025-08-20T16:46:04Z,54
2025-08-20T16:46:19Z,55
2025-08-20T16:46:24Z,54
2025-08-20T16:46:29Z,53
2025-08-20T16:46:44Z,54
2025-08-20T16:46:49Z,55
2025-08-20T16:46:54Z,55
2025-08-20T16:47:04Z,54
2025-08-20T16:47:09Z,53
2025-08-20T16:47:24Z,53
2025-08-20T16:47:29Z,53
2025-08-20T16:47:44Z,54
2025-08-20T16:47:49Z,58
2025-08-20T16:47:54Z,59
2025-08-20T16:47:59Z,58
2025-08-20T16:48:04Z,58
2025-08-20T16:48:14Z,57
2025-08-20T16:48:19Z,57
2025-08-20T16:48:24Z,58
2025-08-20T16:48:29Z,58
2025-08-20T16:48:44Z,58
2025-08-20T16:48:59Z,58
